date,open,high,low,close,volume
2022-08-07 15:00:00+00:00,1.0,1.0,0.9999,0.9999,1643.11016
2022-08-07 16:00:00+00:00,0.9999,1.0,0.9999,1.0,239.59604
2022-08-07 17:00:00+00:00,1.0,1.0,0.9998,1.0,236067.33675
2022-08-07 18:00:00+00:00,1.0,1.0,1.0,1.0,0.1
2022-08-07 19:00:00+00:00,1.0,1.0,0.9999,1.0,1045.03549
2022-08-07 20:00:00+00:00,1.0,1.0,0.9998,0.9998,1250.2626
2022-08-07 21:00:00+00:00,0.9998,1.0,0.9998,0.9999,593.36066
2022-08-07 22:00:00+00:00,0.9999,1.0,0.9999,0.9999,8188.03827
2022-08-07 23:00:00+00:00,0.9999,1.0,0.9999,0.9999,871.85281
2022-08-08 00:00:00+00:00,0.9999,1.0,0.9999,1.0,1663.66233
2022-08-08 01:00:00+00:00,1.0,1.0,0.9999,1.0,6099.09004
2022-08-08 02:00:00+00:00,1.0,1.0,0.9999,0.9999,3224.2843
2022-08-08 03:00:00+00:00,0.9999,1.0,0.9999,1.0,39242.28777
2022-08-08 04:00:00+00:00,1.0,1.0,0.9999,0.9999,1592.8407
2022-08-08 05:00:00+00:00,0.9999,1.0,0.9999,1.0,200.0
2022-08-08 06:00:00+00:00,1.0,1.0001,0.9999,1.0,15014.39824
2022-08-08 07:00:00+00:00,1.0,1.0001,0.9999,0.9999,6518.49678
2022-08-08 08:00:00+00:00,0.9999,1.0001,0.9999,1.0001,8112.76985
2022-08-08 09:00:00+00:00,1.0001,1.0001,0.9999,0.9999,96299.84778
2022-08-08 10:00:00+00:00,0.9999,1.0001,0.9999,1.0,319.40734
2022-08-08 11:00:00+00:00,1.0,1.0,0.9999,1.0,19297.12832
2022-08-08 12:00:00+00:00,1.0,1.0,0.9999,0.9999,32936.70257
2022-08-08 13:00:00+00:00,0.9999,1.0,0.9999,0.9999,47951.34106
2022-08-08 14:00:00+00:00,0.9999,1.0,0.9999,0.9999,44956.34534
2022-08-08 15:00:00+00:00,0.9999,1.0,0.9999,1.0,24366.39941
2022-08-08 16:00:00+00:00,1.0,1.0,0.9999,1.0,10848.35506
2022-08-08 17:00:00+00:00,1.0,1.0,0.9998,1.0,240741.47132
2022-08-08 18:00:00+00:00,1.0,1.0,0.9998,0.9998,4469.46319
2022-08-08 19:00:00+00:00,0.9998,0.9999,0.9998,0.9998,1394.0339
2022-08-08 20:00:00+00:00,0.9998,0.9999,0.9998,0.9999,6705.3294
2022-08-08 21:00:00+00:00,0.9999,0.9999,0.9999,0.9999,3187.38123
2022-08-08 22:00:00+00:00,0.9999,1.0,0.9998,1.0,2622.66821
2022-08-08 23:00:00+00:00,1.0,1.0,1.0,1.0,36157.3
2022-08-09 00:00:00+00:00,1.0,1.0,0.9999,0.9999,9180.27993
2022-08-09 01:00:00+00:00,0.9999,1.0,0.9999,1.0,8534.83293
2022-08-09 02:00:00+00:00,1.0,1.0,0.9999,1.0,4184.5818
2022-08-09 03:00:00+00:00,1.0,1.0,0.9999,0.9999,3260.97387
2022-08-09 04:00:00+00:00,0.9999,0.9999,0.9999,0.9999,2597.34024
2022-08-09 05:00:00+00:00,0.9999,0.9999,0.9999,0.9999,82.59174
2022-08-09 06:00:00+00:00,0.9999,1.0,0.9998,0.9998,106235.94581
2022-08-09 07:00:00+00:00,0.9998,1.0,0.9998,0.9998,20447.41046
2022-08-09 08:00:00+00:00,0.9998,1.0,0.9998,1.0,305989.5729
2022-08-09 09:00:00+00:00,1.0,1.0001,0.9999,1.0,1215954.95952
2022-08-09 10:00:00+00:00,1.0,1.0001,0.9999,1.0,15305.92727
2022-08-09 11:00:00+00:00,1.0,1.0,1.0,1.0,19565.2
2022-08-09 12:00:00+00:00,1.0,1.0,1.0,1.0,74864.0
2022-08-09 13:00:00+00:00,1.0,1.0001,1.0,1.0,23219.46439
2022-08-09 14:00:00+00:00,1.0,1.0002,1.0,1.0001,41201.84974
2022-08-09 15:00:00+00:00,1.0001,1.0002,1.0001,1.0002,2108.20452
2022-08-09 16:00:00+00:00,1.0002,1.0004,1.0001,1.0004,73726.56979
2022-08-09 17:00:00+00:00,1.0004,1.0004,1.0003,1.0004,36440.29334
2022-08-09 18:00:00+00:00,1.0004,1.0004,1.0003,1.0004,1012.18395
2022-08-09 19:00:00+00:00,1.0004,1.0011,1.0003,1.001,37667.24221
2022-08-09 20:00:00+00:00,1.001,1.0011,1.001,1.0011,13300.30342
2022-08-09 21:00:00+00:00,1.0011,1.0011,1.0007,1.0009,258761.91791
2022-08-09 22:00:00+00:00,1.0009,1.0009,1.0006,1.0007,510369.0347
2022-08-09 23:00:00+00:00,1.0007,1.001,1.0005,1.0005,1973373.77056
2022-08-10 00:00:00+00:00,1.0005,1.0006,1.0002,1.0003,164376.86941
2022-08-10 01:00:00+00:00,1.0003,1.0003,1.0,1.0001,9703.16113
2022-08-10 02:00:00+00:00,1.0001,1.0001,1.0,1.0,2655.81666
2022-08-10 03:00:00+00:00,1.0,1.0002,0.9999,1.0001,1213145.34675
2022-08-10 04:00:00+00:00,1.0001,1.0002,1.0,1.0,2671.84002
2022-08-10 05:00:00+00:00,1.0,1.0002,1.0,1.0,4962.3736
2022-08-10 06:00:00+00:00,1.0,1.0002,1.0,1.0001,11460.60014
2022-08-10 07:00:00+00:00,1.0001,1.0001,1.0,1.0,6103.63001
2022-08-10 08:00:00+00:00,1.0,1.0001,1.0,1.0,5499.90001
2022-08-10 09:00:00+00:00,1.0,1.0001,1.0,1.0,2202.7101
2022-08-10 10:00:00+00:00,1.0,1.0001,1.0,1.0001,52276.33084
2022-08-10 11:00:00+00:00,1.0001,1.0001,1.0,1.0,29105.90005
2022-08-10 12:00:00+00:00,1.0,1.0019,0.9999,1.0001,117267.39202
2022-08-10 13:00:00+00:00,1.0001,1.0002,1.0,1.0001,50458.2508
2022-08-10 14:00:00+00:00,1.0001,1.0001,1.0,1.0,51438.48104
2022-08-10 15:00:00+00:00,1.0,1.0002,1.0,1.0,4678.67235
2022-08-10 16:00:00+00:00,1.0,1.0002,1.0,1.0002,1740.82
2022-08-10 17:00:00+00:00,1.0002,1.0005,1.0,1.0,6407.94958
2022-08-10 18:00:00+00:00,1.0,1.0001,1.0,1.0,1795.20373
2022-08-10 19:00:00+00:00,1.0,1.0001,1.0,1.0,7728.01482
2022-08-10 20:00:00+00:00,1.0,1.0,1.0,1.0,8962.4
2022-08-10 21:00:00+00:00,1.0,1.0001,1.0,1.0,400456.40797
2022-08-10 22:00:00+00:00,1.0,1.0001,1.0,1.0001,150.61501
2022-08-10 23:00:00+00:00,1.0001,1.0001,1.0,1.0001,1037.83896
2022-08-11 00:00:00+00:00,1.0001,1.0002,1.0,1.0001,60487.24886
2022-08-11 01:00:00+00:00,1.0001,1.0002,1.0,1.0,195653.01936
2022-08-11 02:00:00+00:00,1.0,1.0002,0.9999,1.0001,43337.40071
2022-08-11 03:00:00+00:00,1.0001,1.0001,1.0,1.0,3109.66
2022-08-11 04:00:00+00:00,1.0,1.0001,1.0,1.0,369.12
2022-08-11 05:00:00+00:00,1.0,1.0001,1.0,1.0001,8875.90029
2022-08-11 06:00:00+00:00,1.0001,1.0001,1.0,1.0,11738.25996
2022-08-11 07:00:00+00:00,1.0,1.0001,1.0,1.0001,22220.72
2022-08-11 08:00:00+00:00,1.0001,1.0001,0.9999,1.0,142367.49435
2022-08-11 09:00:00+00:00,1.0,1.0,1.0,1.0,10489.8
2022-08-11 10:00:00+00:00,1.0,1.0,1.0,1.0,1896.0
2022-08-11 11:00:00+00:00,1.0,1.0001,0.9999,1.0001,26906.92021
2022-08-11 12:00:00+00:00,1.0001,1.0001,0.9999,0.9999,101595.71465
2022-08-11 13:00:00+00:00,0.9999,1.0001,0.9999,0.9999,8755.85625
2022-08-11 14:00:00+00:00,0.9999,1.0,0.9999,1.0,23788.52092
2022-08-11 15:00:00+00:00,1.0,1.0,0.9999,1.0,18315.68881
2022-08-11 16:00:00+00:00,1.0,1.0,0.9997,0.9998,512564.13942
2022-08-11 17:00:00+00:00,0.9998,0.9999,0.9998,0.9998,70498.95455
2022-08-11 18:00:00+00:00,0.9998,0.9999,0.9998,0.9998,41108.69311
2022-08-11 19:00:00+00:00,0.9998,0.9999,0.9998,0.9998,28486.32163
2022-08-11 20:00:00+00:00,0.9998,0.9998,0.9998,0.9998,58208.45598
2022-08-11 21:00:00+00:00,0.9998,0.9998,0.9998,0.9998,22196.95972
2022-08-11 22:00:00+00:00,0.9998,0.9999,0.9995,0.9998,1027810.41015
2022-08-11 23:00:00+00:00,0.9998,0.9998,0.9997,0.9998,21614.17749
2022-08-12 00:00:00+00:00,0.9998,0.9999,0.9998,0.9998,12491.24126
2022-08-12 01:00:00+00:00,0.9998,0.9999,0.9998,0.9998,2828.30225
2022-08-12 02:00:00+00:00,0.9998,0.9999,0.9998,0.9999,233.85899
2022-08-12 03:00:00+00:00,0.9999,0.9999,0.9998,0.9998,96634.86916
2022-08-12 04:00:00+00:00,0.9998,0.9998,0.9998,0.9998,999.8
2022-08-12 05:00:00+00:00,0.9998,0.9998,0.9998,0.9998,10929.21372
2022-08-12 06:00:00+00:00,0.9998,0.9999,0.9998,0.9998,501.9002
2022-08-12 07:00:00+00:00,0.9998,0.9999,0.9998,0.9998,22491.86812
2022-08-12 08:00:00+00:00,0.9998,0.9999,0.9998,0.9998,16126.27597
2022-08-12 09:00:00+00:00,0.9998,0.9999,0.9998,0.9999,31263.3968
2022-08-12 10:00:00+00:00,0.9999,0.9999,0.9998,0.9998,75000.63479
2022-08-12 11:00:00+00:00,0.9998,0.9998,0.9998,0.9998,34458.6069
2022-08-12 12:00:00+00:00,0.9998,0.9999,0.9998,0.9999,22067.17358
2022-08-12 13:00:00+00:00,0.9999,0.9999,0.9998,0.9998,50195.87981
2022-08-12 14:00:00+00:00,0.9998,0.9999,0.9997,0.9997,223413.44747
2022-08-12 15:00:00+00:00,0.9997,0.9998,0.9997,0.9998,2044.09732
2022-08-12 16:00:00+00:00,0.9998,0.9999,0.9997,0.9999,58384.09908
2022-08-12 17:00:00+00:00,0.9999,0.9999,0.9998,0.9999,935.07297
2022-08-12 18:00:00+00:00,0.9999,0.9999,0.9998,0.9999,2796.4807
2022-08-12 19:00:00+00:00,0.9999,0.9999,0.9998,0.9998,641.07177
2022-08-12 20:00:00+00:00,0.9998,0.9998,0.9998,0.9998,65.18696
2022-08-12 21:00:00+00:00,0.9998,0.9998,0.9998,0.9998,7241.15148
2022-08-12 22:00:00+00:00,0.9998,0.9999,0.9998,0.9998,3071.20568
2022-08-12 23:00:00+00:00,0.9998,0.9999,0.9998,0.9998,4944.51795
2022-08-13 00:00:00+00:00,0.9998,0.9999,0.9998,0.9999,4622.70091
2022-08-13 01:00:00+00:00,0.9999,0.9999,0.9998,0.9999,3539.14405
2022-08-13 02:00:00+00:00,0.9999,0.9999,0.9998,0.9999,17152.38451
2022-08-13 03:00:00+00:00,0.9999,0.9999,0.9998,0.9999,565.90795
2022-08-13 04:00:00+00:00,0.9999,0.9999,0.9998,0.9999,4683.22925
2022-08-13 05:00:00+00:00,0.9999,0.9999,0.9998,0.9998,909.95799
2022-08-13 06:00:00+00:00,0.9998,0.9999,0.9998,0.9998,6152.33273
2022-08-13 07:00:00+00:00,0.9998,0.9999,0.9998,0.9998,27044.19146
2022-08-13 08:00:00+00:00,0.9998,0.9999,0.9998,0.9999,0.09999
2022-08-13 09:00:00+00:00,0.9999,0.9999,0.9998,0.9998,13133.17785
2022-08-13 10:00:00+00:00,0.9998,0.9999,0.9998,0.9999,45303.23862
2022-08-13 11:00:00+00:00,0.9999,0.9999,0.9998,0.9999,2095.56584
2022-08-13 12:00:00+00:00,0.9999,0.9999,0.9998,0.9998,2943.88009
2022-08-13 13:00:00+00:00,0.9998,0.9999,0.9998,0.9998,1307.8584
2022-08-13 14:00:00+00:00,0.9998,0.9999,0.9998,0.9999,346.23569
2022-08-13 15:00:00+00:00,0.9999,0.9999,0.9998,0.9998,1203.99917
2022-08-13 16:00:00+00:00,0.9998,0.9998,0.9998,0.9998,62.58748
2022-08-13 17:00:00+00:00,0.9998,0.9999,0.9998,0.9999,532.24677
2022-08-13 18:00:00+00:00,0.9999,0.9999,0.9998,0.9998,200.4599
2022-08-13 19:00:00+00:00,0.9998,0.9998,0.9998,0.9998,285.64286
2022-08-13 20:00:00+00:00,0.9998,0.9998,0.9998,0.9998,1780.04392
2022-08-13 21:00:00+00:00,0.9998,0.9998,0.9998,0.9998,4960.5077
2022-08-13 22:00:00+00:00,0.9998,0.9999,0.9998,0.9998,851.3697
2022-08-13 23:00:00+00:00,0.9998,0.9999,0.9998,0.9999,63.18936
2022-08-14 00:00:00+00:00,0.9999,0.9999,0.9998,0.9998,2798.34022
2022-08-14 01:00:00+00:00,0.9998,0.9999,0.9998,0.9999,14089.20164
2022-08-14 02:00:00+00:00,0.9999,0.9999,0.9998,0.9998,1019.99596
2022-08-14 03:00:00+00:00,0.9998,0.9999,0.9998,0.9998,2710.4957
2022-08-14 04:00:00+00:00,0.9998,0.9998,0.9998,0.9998,1737.85236
2022-08-14 05:00:00+00:00,0.9998,0.9999,0.9998,0.9998,14962.65177
2022-08-14 06:00:00+00:00,0.9998,0.9999,0.9998,0.9998,1685.48284
2022-08-14 07:00:00+00:00,0.9998,0.9999,0.9998,0.9998,50670.07687
2022-08-14 08:00:00+00:00,0.9998,0.9999,0.9998,0.9998,19936.87939
2022-08-14 09:00:00+00:00,0.9998,0.9999,0.9998,0.9998,9153.21638
2022-08-14 10:00:00+00:00,0.9998,0.9998,0.9998,0.9998,710.8578
2022-08-14 11:00:00+00:00,0.9998,0.9998,0.9998,0.9998,12985.00248
2022-08-14 12:00:00+00:00,0.9998,0.9999,0.9998,0.9998,27953.82123
2022-08-14 13:00:00+00:00,0.9998,0.9999,0.9998,0.9998,59890.48761
2022-08-14 14:00:00+00:00,0.9998,0.9999,0.9998,0.9998,13845.54652
2022-08-14 15:00:00+00:00,0.9998,0.9999,0.9998,0.9998,9654.27236
2022-08-14 16:00:00+00:00,0.9998,0.9999,0.9998,0.9998,34372.08643
2022-08-14 17:00:00+00:00,0.9998,0.9999,0.9998,0.9998,38930.43236
2022-08-14 18:00:00+00:00,0.9998,0.9999,0.9998,0.9998,16551.39211
2022-08-14 19:00:00+00:00,0.9998,0.9998,0.9998,0.9998,17170.16528
2022-08-14 20:00:00+00:00,0.9998,0.9998,0.9998,0.9998,887.42248
2022-08-14 21:00:00+00:00,0.9998,0.9998,0.9998,0.9998,385.72284
2022-08-14 22:00:00+00:00,0.9998,0.9998,0.9998,0.9998,1263.54724
2022-08-14 23:00:00+00:00,0.9998,0.9998,0.9998,0.9998,236.55268
2022-08-15 00:00:00+00:00,0.9998,0.9999,0.9998,0.9999,1536.34011
2022-08-15 01:00:00+00:00,0.9999,0.9999,0.9998,0.9998,4120.1758
