date,open,high,low,close,volume
2022-08-03 15:00:00+00:00,0.0676955,0.0680815,0.0676235,0.067921,168265.981206
2022-08-03 16:00:00+00:00,0.067921,0.0681555,0.0675595,0.0679695,246371.0864975
2022-08-03 17:00:00+00:00,0.0679695,0.068217,0.0678015,0.067851,226977.2197615
2022-08-03 18:00:00+00:00,0.067851,0.0681495,0.067693,0.068031,62705.155887
2022-08-03 19:00:00+00:00,0.068031,0.068153,0.0677775,0.067802,26483.1094805
2022-08-03 20:00:00+00:00,0.067802,0.067931,0.0674815,0.0677455,175371.914677
2022-08-03 21:00:00+00:00,0.0677455,0.0678105,0.0674595,0.067524,67218.6863455
2022-08-03 22:00:00+00:00,0.067524,0.067524,0.066285,0.06653,230934.4981645
2022-08-03 23:00:00+00:00,0.06653,0.06653,0.0657,0.066218,229931.9941665
2022-08-04 00:00:00+00:00,0.066218,0.0670335,0.066074,0.066918,161568.24114
2022-08-04 01:00:00+00:00,0.0669155,0.0674475,0.066823,0.0669555,144685.2023835
2022-08-04 02:00:00+00:00,0.0669555,0.0673705,0.066862,0.0670565,76500.845226
2022-08-04 03:00:00+00:00,0.0670565,0.0672315,0.06679,0.0670535,51181.020803
2022-08-04 04:00:00+00:00,0.0670535,0.0675725,0.067025,0.0672935,100674.460301
2022-08-04 05:00:00+00:00,0.0672935,0.0675715,0.0671505,0.067326,79095.926667
2022-08-04 06:00:00+00:00,0.067326,0.0675675,0.0662255,0.066714,331748.898088
2022-08-04 07:00:00+00:00,0.066714,0.066975,0.066595,0.0667555,45402.6073405
2022-08-04 08:00:00+00:00,0.0667555,0.0668225,0.0662885,0.066392,94221.9691755
2022-08-04 09:00:00+00:00,0.066392,0.0668465,0.0663485,0.066762,81526.579868
2022-08-04 10:00:00+00:00,0.066762,0.066957,0.0665345,0.066622,49257.645772
2022-08-04 11:00:00+00:00,0.066622,0.0667795,0.0663835,0.0664695,98865.8928505
2022-08-04 12:00:00+00:00,0.0664695,0.066716,0.066062,0.066608,100094.498865
2022-08-04 13:00:00+00:00,0.066608,0.0673885,0.0664405,0.0671795,148770.5684115
2022-08-04 14:00:00+00:00,0.0671795,0.0673255,0.066238,0.066873,158411.121824
2022-08-04 15:00:00+00:00,0.066873,0.0671115,0.0666325,0.067026,126846.611409
2022-08-04 16:00:00+00:00,0.067026,0.067282,0.0657435,0.0659665,236585.120432
2022-08-04 17:00:00+00:00,0.0659665,0.066425,0.0659355,0.066328,71643.5445375
2022-08-04 18:00:00+00:00,0.066328,0.0667675,0.0658195,0.066341,151155.8120715
2022-08-04 19:00:00+00:00,0.066341,0.066617,0.066002,0.0662425,86430.1593145
2022-08-04 20:00:00+00:00,0.0662425,0.0669345,0.066209,0.0666255,133215.8491965
2022-08-04 21:00:00+00:00,0.0666255,0.066896,0.0664015,0.066412,28085.2966975
2022-08-04 22:00:00+00:00,0.066412,0.0669695,0.0663315,0.0668945,47707.627626
2022-08-04 23:00:00+00:00,0.0668945,0.0676125,0.0668945,0.0672505,334289.4197535
2022-08-05 00:00:00+00:00,0.0672505,0.067591,0.067172,0.0672075,150660.01486
2022-08-05 01:00:00+00:00,0.0672075,0.0679865,0.067195,0.067878,130725.3796305
2022-08-05 02:00:00+00:00,0.067878,0.068323,0.0677315,0.068162,198599.221768
2022-08-05 03:00:00+00:00,0.068162,0.0685015,0.0681035,0.068414,104515.854471
2022-08-05 04:00:00+00:00,0.068414,0.0685415,0.068128,0.068156,33595.385541
2022-08-05 05:00:00+00:00,0.068156,0.0683465,0.067899,0.0683435,118554.846951
2022-08-05 06:00:00+00:00,0.0683435,0.0697585,0.0682905,0.0691295,667288.309998
2022-08-05 07:00:00+00:00,0.069113,0.0692335,0.0688565,0.069053,166890.546352
2022-08-05 08:00:00+00:00,0.069053,0.0693735,0.0688365,0.069076,242032.2583825
2022-08-05 09:00:00+00:00,0.069076,0.0696255,0.0690115,0.069486,210755.9252475
2022-08-05 10:00:00+00:00,0.069486,0.0697725,0.0692135,0.069625,327126.56451
2022-08-05 11:00:00+00:00,0.069625,0.0701785,0.0694345,0.0701395,425482.6575245
2022-08-05 12:00:00+00:00,0.0701395,0.07045,0.0684215,0.0686655,834263.2234035
2022-08-05 13:00:00+00:00,0.0686655,0.069023,0.0681285,0.068794,257303.2871715
2022-08-05 14:00:00+00:00,0.068794,0.0695165,0.068716,0.068811,480332.0753865
2022-08-05 15:00:00+00:00,0.068811,0.0689365,0.0683055,0.0685795,197498.8924245
2022-08-05 16:00:00+00:00,0.0685795,0.0688355,0.068227,0.068811,269794.672726
2022-08-05 17:00:00+00:00,0.068811,0.0690675,0.068514,0.06864,140724.3370365
2022-08-05 18:00:00+00:00,0.06864,0.0687475,0.068398,0.0686365,79619.7373785
2022-08-05 19:00:00+00:00,0.0686365,0.069085,0.068614,0.069008,68959.914922
2022-08-05 20:00:00+00:00,0.069005,0.0695185,0.0689355,0.069508,161527.937203
2022-08-05 21:00:00+00:00,0.069508,0.069868,0.0693475,0.069395,480085.8589315
2022-08-05 22:00:00+00:00,0.069395,0.069888,0.069395,0.069793,76938.263924
2022-08-05 23:00:00+00:00,0.069793,0.0699675,0.069374,0.069817,248413.4081645
2022-08-06 00:00:00+00:00,0.069817,0.0700365,0.069044,0.0692025,295819.064103
2022-08-06 01:00:00+00:00,0.069206,0.070937,0.0691885,0.070716,701481.3333565
2022-08-06 02:00:00+00:00,0.070716,0.0713255,0.070223,0.0702425,436435.964426
2022-08-06 03:00:00+00:00,0.0702425,0.070483,0.069794,0.070029,200403.3001845
2022-08-06 04:00:00+00:00,0.070029,0.070478,0.0699235,0.0700585,156933.8804525
2022-08-06 05:00:00+00:00,0.0700585,0.070212,0.069597,0.069969,161152.361809
2022-08-06 06:00:00+00:00,0.069969,0.070021,0.069586,0.0697745,204348.913761
2022-08-06 07:00:00+00:00,0.0697745,0.0699085,0.069628,0.0698685,182631.5366735
2022-08-06 08:00:00+00:00,0.0698685,0.0701915,0.069401,0.06957,287229.4005615
2022-08-06 09:00:00+00:00,0.06957,0.0696765,0.069406,0.0696035,40817.951023
2022-08-06 10:00:00+00:00,0.0696035,0.070191,0.0696,0.0699245,68542.402523
2022-08-06 11:00:00+00:00,0.0699245,0.0700635,0.069581,0.0696755,82080.692683
2022-08-06 12:00:00+00:00,0.069675,0.069945,0.0696115,0.069749,90496.0994655
2022-08-06 13:00:00+00:00,0.069749,0.07012,0.0697065,0.0697955,103351.8566655
2022-08-06 14:00:00+00:00,0.0697955,0.070006,0.0697635,0.069911,38742.830063
2022-08-06 15:00:00+00:00,0.069911,0.0699535,0.0696615,0.069801,62848.186126
2022-08-06 16:00:00+00:00,0.069801,0.070227,0.069667,0.069696,147122.7478985
2022-08-06 17:00:00+00:00,0.069696,0.069808,0.0687435,0.0692385,484518.3602165
2022-08-06 18:00:00+00:00,0.0692385,0.0694885,0.069158,0.069358,184681.2242255
2022-08-06 19:00:00+00:00,0.069358,0.069494,0.069169,0.0693885,54247.9947225
2022-08-06 20:00:00+00:00,0.0693885,0.0694815,0.068918,0.0692705,59219.9028815
2022-08-06 21:00:00+00:00,0.0692705,0.069417,0.0691515,0.069273,124409.3105895
2022-08-06 22:00:00+00:00,0.069273,0.069418,0.0689475,0.069146,63955.527972
2022-08-06 23:00:00+00:00,0.069146,0.0691715,0.0684,0.0686345,172640.4207825
2022-08-07 00:00:00+00:00,0.0686345,0.069044,0.067368,0.067713,337619.2517955
2022-08-07 01:00:00+00:00,0.0677125,0.0682435,0.067473,0.068133,208682.2737285
2022-08-07 02:00:00+00:00,0.068133,0.0684225,0.0680305,0.0683925,20685.6919395
2022-08-07 03:00:00+00:00,0.0683925,0.0684525,0.068136,0.068367,67052.664237
2022-08-07 04:00:00+00:00,0.068367,0.06857,0.068226,0.0683385,99450.394569
2022-08-07 05:00:00+00:00,0.0683385,0.068698,0.068314,0.068508,74651.162469
2022-08-07 06:00:00+00:00,0.0685085,0.0686765,0.0684785,0.0685925,63427.926193
2022-08-07 07:00:00+00:00,0.068593,0.068775,0.06855,0.068624,128654.9212205
2022-08-07 08:00:00+00:00,0.068624,0.0686695,0.0682255,0.0683165,139822.964382
2022-08-07 09:00:00+00:00,0.0683165,0.068466,0.0681535,0.068411,100898.850844
2022-08-07 10:00:00+00:00,0.068411,0.0687525,0.068336,0.068733,136721.646489
2022-08-07 11:00:00+00:00,0.068733,0.068991,0.0685645,0.068954,73668.2421875
2022-08-07 12:00:00+00:00,0.068954,0.0693,0.0688105,0.0691625,184355.124756
2022-08-07 13:00:00+00:00,0.0691625,0.0693215,0.069047,0.0691945,134805.898265
2022-08-07 14:00:00+00:00,0.0691945,0.0692785,0.068906,0.069227,100353.7586705
2022-08-07 15:00:00+00:00,0.069227,0.0692395,0.0688195,0.0688885,133918.1328625
2022-08-07 16:00:00+00:00,0.0688885,0.0692875,0.0688125,0.069186,112108.574053
2022-08-07 17:00:00+00:00,0.069186,0.0698615,0.0691745,0.0696795,292957.5047785
2022-08-07 18:00:00+00:00,0.0696795,0.069758,0.0692885,0.069378,123173.6455555
2022-08-07 19:00:00+00:00,0.069378,0.0695535,0.0693085,0.069395,96003.212692
2022-08-07 20:00:00+00:00,0.069398,0.0699105,0.0693735,0.069842,187758.0395485
2022-08-07 21:00:00+00:00,0.069842,0.070042,0.06952,0.0696185,186704.7651955
2022-08-07 22:00:00+00:00,0.0696185,0.069625,0.0689965,0.0691385,121403.304412
2022-08-07 23:00:00+00:00,0.0691385,0.0691545,0.068601,0.0689665,239875.980104
2022-08-08 00:00:00+00:00,0.0689665,0.069742,0.068847,0.069353,411003.2368795
2022-08-08 01:00:00+00:00,0.069353,0.0694415,0.0690515,0.069294,184253.9547185
2022-08-08 02:00:00+00:00,0.069294,0.0700045,0.069259,0.0699115,200679.5879155
2022-08-08 03:00:00+00:00,0.0699235,0.0703095,0.0697175,0.069863,268720.725916
2022-08-08 04:00:00+00:00,0.069863,0.07013,0.0697175,0.0699575,205422.2284255
2022-08-08 05:00:00+00:00,0.0699575,0.0704325,0.0699155,0.07027,248237.926963
2022-08-08 06:00:00+00:00,0.07027,0.070823,0.0702665,0.0707395,366127.659383
2022-08-08 07:00:00+00:00,0.0707395,0.0709995,0.07048,0.0705685,130978.609639
2022-08-08 08:00:00+00:00,0.0705685,0.0715965,0.0704215,0.071201,435288.8079705
2022-08-08 09:00:00+00:00,0.071201,0.0713375,0.070741,0.070799,240765.982027
2022-08-08 10:00:00+00:00,0.070799,0.0710965,0.070746,0.0709775,188496.9178195
2022-08-08 11:00:00+00:00,0.0709775,0.071182,0.070694,0.0711635,226313.380933
2022-08-08 12:00:00+00:00,0.0711635,0.0715465,0.070855,0.0711155,500549.927985
2022-08-08 13:00:00+00:00,0.0711155,0.0726375,0.070299,0.072148,774018.670866
2022-08-08 14:00:00+00:00,0.072148,0.072214,0.0712125,0.071565,939055.0130695
2022-08-08 15:00:00+00:00,0.071565,0.0716365,0.0698185,0.0703485,988823.174419
2022-08-08 16:00:00+00:00,0.0703485,0.0703735,0.069463,0.0699645,725980.711214
2022-08-08 17:00:00+00:00,0.0699645,0.0703035,0.069833,0.070259,135874.5029275
2022-08-08 18:00:00+00:00,0.070259,0.070279,0.0695945,0.069951,724330.1915205
2022-08-08 19:00:00+00:00,0.069951,0.0702595,0.0697105,0.070053,185039.7250975
2022-08-08 20:00:00+00:00,0.070053,0.0708395,0.0700185,0.070732,236596.4955445
2022-08-08 21:00:00+00:00,0.070732,0.070753,0.069833,0.070143,397631.8762475
2022-08-08 22:00:00+00:00,0.070143,0.070216,0.0690075,0.069869,432047.0153835
2022-08-08 23:00:00+00:00,0.069869,0.070367,0.069792,0.0701235,235528.0232035
2022-08-09 00:00:00+00:00,0.07012,0.070716,0.0696315,0.070308,321602.6886635
2022-08-09 01:00:00+00:00,0.070308,0.0704295,0.0696895,0.0700125,402194.71461
2022-08-09 02:00:00+00:00,0.0700125,0.0703595,0.0698315,0.0703335,173709.240971
2022-08-09 03:00:00+00:00,0.0703335,0.0708815,0.0702635,0.0707585,306210.704425
2022-08-09 04:00:00+00:00,0.0707585,0.071059,0.0705165,0.0709315,169728.629348
2022-08-09 05:00:00+00:00,0.0709315,0.071738,0.0707595,0.0713925,485396.05478
2022-08-09 06:00:00+00:00,0.0713925,0.0742995,0.070867,0.073649,1580504.2891205
2022-08-09 07:00:00+00:00,0.073649,0.073992,0.072701,0.0732125,924928.929319
2022-08-09 08:00:00+00:00,0.0732125,0.0733335,0.0717525,0.0718485,621627.5319025
2022-08-09 09:00:00+00:00,0.0718695,0.07238,0.070877,0.071393,1397297.788605
2022-08-09 10:00:00+00:00,0.071393,0.0716665,0.0705445,0.0706665,777391.6436485
2022-08-09 11:00:00+00:00,0.0706665,0.0711555,0.0695345,0.0698235,1081350.720437
2022-08-09 12:00:00+00:00,0.0698235,0.0703725,0.0696315,0.0702155,422897.611757
2022-08-09 13:00:00+00:00,0.0702155,0.070623,0.0689645,0.069366,807302.9292435
2022-08-09 14:00:00+00:00,0.069366,0.0694685,0.067715,0.068556,1735312.9256325
2022-08-09 15:00:00+00:00,0.068559,0.0690805,0.0682235,0.0685355,756581.7353645
2022-08-09 16:00:00+00:00,0.0685355,0.0691065,0.068525,0.0689995,603858.16955
2022-08-09 17:00:00+00:00,0.0689995,0.0691285,0.0685505,0.068941,293119.9372605
2022-08-09 18:00:00+00:00,0.068941,0.0689625,0.068431,0.0687605,168676.8540175
2022-08-09 19:00:00+00:00,0.0687605,0.068796,0.068435,0.0684835,94302.4520635
2022-08-09 20:00:00+00:00,0.0684835,0.0691365,0.068477,0.069069,244119.535855
2022-08-09 21:00:00+00:00,0.069069,0.0695025,0.069017,0.069475,416090.3145505
2022-08-09 22:00:00+00:00,0.069475,0.0696215,0.068848,0.069149,388665.2073495
2022-08-09 23:00:00+00:00,0.069149,0.0694685,0.0690005,0.0690565,214372.0120945
2022-08-10 00:00:00+00:00,0.0690565,0.0691045,0.066689,0.0674725,1204243.0342765
2022-08-10 01:00:00+00:00,0.0674725,0.068218,0.0674425,0.0680325,446428.4063835
2022-08-10 02:00:00+00:00,0.0680325,0.068222,0.067361,0.068072,501351.2335655
2022-08-10 03:00:00+00:00,0.068072,0.0682565,0.067752,0.067907,160788.0902215
2022-08-10 04:00:00+00:00,0.067907,0.068413,0.0678445,0.0682275,162653.2141035
2022-08-10 05:00:00+00:00,0.0682275,0.068399,0.0680305,0.0680305,100529.543809
2022-08-10 06:00:00+00:00,0.0680305,0.0680975,0.0675325,0.067981,156928.7333445
2022-08-10 07:00:00+00:00,0.067981,0.0683535,0.0679475,0.068197,103676.024073
2022-08-10 08:00:00+00:00,0.068197,0.068637,0.0681205,0.0685205,229022.883972
2022-08-10 09:00:00+00:00,0.0685205,0.0686155,0.068194,0.068404,185997.934894
2022-08-10 10:00:00+00:00,0.068404,0.0684505,0.068073,0.06825,282422.7170905
2022-08-10 11:00:00+00:00,0.06825,0.0688275,0.068204,0.0687045,431591.2422915
2022-08-10 12:00:00+00:00,0.0687045,0.0713485,0.06837,0.0710305,2965925.040589
2022-08-10 13:00:00+00:00,0.0710305,0.071419,0.07045,0.070718,777080.333909
2022-08-10 14:00:00+00:00,0.070718,0.0712515,0.0704295,0.0709775,401762.103466
2022-08-10 15:00:00+00:00,0.0709775,0.071524,0.070897,0.0711435,380604.9445785
2022-08-10 16:00:00+00:00,0.0711435,0.071427,0.070585,0.0707405,371700.717871
2022-08-10 17:00:00+00:00,0.0707405,0.0708965,0.0704235,0.070718,245721.384383
2022-08-10 18:00:00+00:00,0.070718,0.0709245,0.0697735,0.069951,429400.3292755
2022-08-10 19:00:00+00:00,0.069951,0.0702745,0.069915,0.0701325,450204.1607325
2022-08-10 20:00:00+00:00,0.0701325,0.070968,0.070118,0.070915,215291.396835
2022-08-10 21:00:00+00:00,0.0709145,0.0713095,0.0707165,0.071155,161216.221323
2022-08-10 22:00:00+00:00,0.071155,0.0713155,0.070683,0.0708655,159637.6146225
2022-08-10 23:00:00+00:00,0.0708655,0.0715195,0.0708165,0.0713035,268513.7168975
2022-08-11 00:00:00+00:00,0.0713035,0.072353,0.0712095,0.0720935,400947.9279915
2022-08-11 01:00:00+00:00,0.0720935,0.072441,0.0716365,0.0721315,566520.8892125
2022-08-11 02:00:00+00:00,0.0721315,0.0722075,0.0710595,0.071519,248461.268746
2022-08-11 03:00:00+00:00,0.071519,0.07193,0.0713665,0.0719155,206038.414387
2022-08-11 04:00:00+00:00,0.0719155,0.072113,0.071646,0.0720645,246111.2493085
2022-08-11 05:00:00+00:00,0.0720645,0.0724895,0.0718335,0.0721415,611350.0177845
2022-08-11 06:00:00+00:00,0.0721415,0.0724785,0.071869,0.0720505,357336.6930555
2022-08-11 07:00:00+00:00,0.0720505,0.07242,0.071,0.071363,643621.7893575
2022-08-11 08:00:00+00:00,0.071363,0.0717,0.071138,0.071599,359056.325335
2022-08-11 09:00:00+00:00,0.0715955,0.0717315,0.0711695,0.071205,340656.982608
2022-08-11 10:00:00+00:00,0.071205,0.071604,0.0710005,0.071299,194872.20603
2022-08-11 11:00:00+00:00,0.071299,0.0720665,0.0712585,0.071792,510467.5220945
2022-08-11 12:00:00+00:00,0.071792,0.0757405,0.0717035,0.0744585,1733122.2654425
2022-08-11 13:00:00+00:00,0.0744585,0.0744585,0.0727695,0.0731285,1465125.2488725
2022-08-11 14:00:00+00:00,0.0731325,0.0735465,0.0714535,0.0723885,800654.2252025
2022-08-11 15:00:00+00:00,0.0723885,0.07255,0.0712045,0.0715055,589667.373143
2022-08-11 16:00:00+00:00,0.0715055,0.072027,0.0714545,0.0718315,222110.4968595
2022-08-11 17:00:00+00:00,0.0718315,0.0720335,0.071511,0.0716945,176359.7171065
2022-08-11 18:00:00+00:00,0.0716945,0.071731,0.070732,0.07126,323766.7376755
2022-08-11 19:00:00+00:00,0.0712595,0.0715105,0.0709815,0.0714425,268677.695138
2022-08-11 20:00:00+00:00,0.0714425,0.0715435,0.0709625,0.0715385,137822.4247465
2022-08-11 21:00:00+00:00,0.0715385,0.0716695,0.071033,0.071393,298140.655943
2022-08-11 22:00:00+00:00,0.071393,0.0714405,0.070852,0.0709075,119992.914497
2022-08-11 23:00:00+00:00,0.0709075,0.070976,0.070451,0.070889,311409.311469
2022-08-12 00:00:00+00:00,0.070889,0.0710055,0.0699,0.0709935,280236.542747
2022-08-12 01:00:00+00:00,0.0709935,0.071152,0.0707405,0.070928,167106.4354275
2022-08-12 02:00:00+00:00,0.070928,0.0714965,0.070529,0.071152,261151.8619605
2022-08-12 03:00:00+00:00,0.071152,0.0714765,0.071092,0.0714015,157922.56711
2022-08-12 04:00:00+00:00,0.0714015,0.071478,0.071012,0.071147,137918.3557215
2022-08-12 05:00:00+00:00,0.071147,0.0713945,0.0709855,0.071123,64538.686751
2022-08-12 06:00:00+00:00,0.071123,0.0712395,0.0706645,0.070932,118572.495099
2022-08-12 07:00:00+00:00,0.0709425,0.0710725,0.070787,0.0710625,90880.0443745
2022-08-12 08:00:00+00:00,0.0710625,0.071488,0.07094,0.0711245,264914.7333735
2022-08-12 09:00:00+00:00,0.0711245,0.07192,0.0710675,0.071801,335041.9238245
2022-08-12 10:00:00+00:00,0.071801,0.072399,0.070307,0.07041,795253.24168
2022-08-12 11:00:00+00:00,0.07041,0.0707405,0.069704,0.070114,347589.683312
2022-08-12 12:00:00+00:00,0.070113,0.0706505,0.0700645,0.070382,253789.2336445
2022-08-12 13:00:00+00:00,0.070382,0.0710055,0.0702185,0.0706705,388020.497764
2022-08-12 14:00:00+00:00,0.0706705,0.070949,0.0702345,0.070697,264078.085501
2022-08-12 15:00:00+00:00,0.070697,0.0712495,0.070602,0.070932,209644.500413
2022-08-12 16:00:00+00:00,0.070932,0.0712,0.070733,0.0708615,81548.037174
2022-08-12 17:00:00+00:00,0.0708615,0.0711945,0.0708585,0.071188,64203.9770055
2022-08-12 18:00:00+00:00,0.071188,0.071909,0.0710325,0.07167,515692.988042
2022-08-12 19:00:00+00:00,0.071669,0.0719845,0.071534,0.071711,109124.895572
2022-08-12 20:00:00+00:00,0.0717095,0.0721725,0.0715,0.072075,230195.539197
2022-08-12 21:00:00+00:00,0.072075,0.0721215,0.071505,0.071729,240492.175871
2022-08-12 22:00:00+00:00,0.071729,0.072087,0.071521,0.072007,106140.3413665
2022-08-12 23:00:00+00:00,0.072007,0.0727755,0.0718695,0.0723445,326465.8773735
2022-08-13 00:00:00+00:00,0.0723445,0.072621,0.0718395,0.072621,283874.5532765
2022-08-13 01:00:00+00:00,0.072621,0.0733365,0.0724715,0.0729945,539762.844287
2022-08-13 02:00:00+00:00,0.0729945,0.073369,0.0727155,0.073322,465632.2301425
2022-08-13 03:00:00+00:00,0.073322,0.0733255,0.072771,0.073117,205674.9331575
2022-08-13 04:00:00+00:00,0.073117,0.073147,0.0726465,0.072889,173830.981048
2022-08-13 05:00:00+00:00,0.072889,0.0748985,0.0728565,0.074799,1065701.7989055
2022-08-13 06:00:00+00:00,0.074799,0.07522,0.073789,0.073969,685842.13782
2022-08-13 07:00:00+00:00,0.073969,0.074205,0.0733885,0.0734065,642702.748054
2022-08-13 08:00:00+00:00,0.0734065,0.073813,0.072713,0.072918,623169.2702685
2022-08-13 09:00:00+00:00,0.072918,0.073462,0.072728,0.0733275,456178.2727085
2022-08-13 10:00:00+00:00,0.0733275,0.073341,0.07281,0.073014,115330.528436
2022-08-13 11:00:00+00:00,0.073014,0.07305,0.0724115,0.072943,320812.746267
2022-08-13 12:00:00+00:00,0.072943,0.0732215,0.072562,0.0731655,205936.898493
2022-08-13 13:00:00+00:00,0.0731655,0.0734475,0.072974,0.073124,296433.103637
2022-08-13 14:00:00+00:00,0.073124,0.073576,0.073046,0.0732455,161111.3357015
2022-08-13 15:00:00+00:00,0.0732455,0.073677,0.0730585,0.073301,177092.5710275
2022-08-13 16:00:00+00:00,0.073301,0.074633,0.0731735,0.073911,747380.136826
2022-08-13 17:00:00+00:00,0.073911,0.0740695,0.0735835,0.074019,209456.938524
2022-08-13 18:00:00+00:00,0.074019,0.074106,0.0732,0.0736705,224172.5240115
2022-08-13 19:00:00+00:00,0.0736705,0.073709,0.0731675,0.073213,151855.1776035
2022-08-13 20:00:00+00:00,0.073213,0.0736575,0.072878,0.0736015,164486.1092855
